Track,RaceNumber,Box,DogName,FinalScore,PrizeMoney,FormNumber,Trainer,SexAge,Weight,Draw,CareerWins,CareerPlaces,CareerStarts,RTC,DLR,DLW,RaceDate,RaceTime,Distance,BoxBiasFactor,BestTimeSec,Last3TimesSec,SectionalSec,TimeConverted,Margins,TrackConditionAdj,RestFactor,Speed_kmh,EarlySpeedIndex,FinishConsistency,MarginAvg,FormMomentum,ConsistencyIndex,RecentFormBoost,DistanceSuit,TrainerStrikeRate,OverexposedPenalty,PlaceRate,DLWFactor,WeightFactor,DrawFactor,FormMomentumNorm,MarginFactor,RTCFactor,BoxPositionBias,BoxPlaceRate,BoxTop3Rate,TrackBox1Adjustment,TrackBox4Adjustment,AgeMonths,AgeFactor,RailPreference,BoxPenaltyFactor,SpeedAtDistance,SpeedClassification,ExperienceTier,WinStreakFactor,FreshnessFactor,ClassRating,GradeFactor,Last3AvgFinish,Last3FinishFactor,RaceDistanceCategory,DistanceChangeFactor,IsFrontRunner,PaceBoxFactor,TrainerTier,FreshnessFactorV2,AgeFactorV2,TrackSurface,SurfacePreferenceFactor,WinPlaceRate,EarlySpeedPercentile,BestTimePercentile,FieldSpeedStd,FieldTimeStd,FieldSimilarityIndex,TrackUpsetFactor,CompetitorDensity,CompetitorAdjustment,FieldSize,FieldSizeAdjustment,WinStreakFactorV2,CloserBonus,TrainerMomentum
DUBBO,4,2,Goanna Blue,80.3920773681108,11385.0,71851,Robert Littlefield,1d,0.0,2,6,3,17,18.0,5,5.0,2025-11-22,08:02PM,400,0.0,25.53,[25.53],8.89,,[],1.0,0.8,56.40423031727379,44.994375703037115,0.0,0,0,0.35294117647058826,1.0,0.7,0.2222222222222222,0.0,0.17647058823529413,1.0,0.5,1.0,0.5,0.6,0.0,-0.0050000000000000044,0.036000000000000004,0.013999999999999993,0.0,0.0,12,0.8,0.02,0.97,15.667841754798276,0.9,1.0,1.3,1.0,0.176330769431341,0.95,0,1.0,MIDDLE,1.0,True,1.1,1.08,1.0,0.8,SAND,1.0302,0.5294117647058824,0.9375,0.125,0.10416857683578112,0.9480346211279116,1.1,0.9,0.5,1.0,8,0.005,1.3,1.0,1.12
Q LAKESIDE,5,4,Abode's Trilogy,80.36898077818641,26645.0,1x521,Gary Keep,3b,0.0,4,8,15,27,4.0,14,14.0,2025-11-28,03:14PM,390,-0.5,19.46,"[19.57, 19.46, 23.79]",3.88,,[],1.0,0.8,72.14799588900308,100.51546391752578,2.0157546146956142,0,0,0.2962962962962963,0.0,0.7,0.19626168224299065,0.0,0.5555555555555556,1.0,0.5,0.85,0.5,0.6,0.0,0.03,0.01999999999999999,0.005333333333333338,0.0,0.0,36,1.05,0.0,1.05,20.041109969167522,1.1,1.0,1.2,0.97,0.6389022565704281,1.0,0,1.0,SPRINT,1.0,True,1.02,1.03,0.97,1.05,SAND,1.0302,0.8518518518518519,0.9,0.8,11.812584096549601,1.2286250219023074,0.8,0.92,0.3,1.1,10,0.0,1.2,1.0,1.06
Q PARKLANDS,6,5,Jay Walking,80.31376901287774,32940.0,43121,Jamie Hosking,2d,0.0,5,7,9,23,23.0,10,10.0,2025-11-23,07:07PM,520,0.0,27.84,"[27.84, 28.01, 28.57]",4.89,True,[],1.0,0.8,67.24137931034483,106.33946830265849,0.31187604375242844,0,0,0.30434782608695654,0.5,0.7,0.21052631578947367,0.0,0.391304347826087,1.0,0.5,0.85,0.5,0.6,0.0,-0.026999999999999996,-0.028999999999999998,-0.02900000000000001,0.0,0.0,24,1.0,0.0,0.9,18.67816091954023,1.1,1.0,1.2,1.0,0.555882747094946,1.0,0,1.0,MIDDLE,1.0,True,1.02,1.08,1.0,1.0,SAND,1.0302,0.6956521739130435,1.0,1.0,1.8640168548050045,0.9180793227478452,1.0,1.0,0.5,1.0,8,0.0,1.2,1.0,1.12
RICHMOND,10,1,Busy Going,80.08891611663087,5090.0,33241,Mary Spiteri,4b,0.0,1,2,7,25,13.0,4,4.0,2025-11-23,08:57PM,320,0.0,18.0,"[18.27, 18.0, 18.24]",2.08,,[],1.0,0.8,64.0,153.84615384615384,0.1208304597359453,0,0,0.08,1.0,0.7,0.11864406779661017,0.0,0.28,1.0,0.5,1.0,0.5,0.6,0.0,0.06499999999999999,0.016999999999999987,0.04066666666666666,-0.02,0.0,48,0.93,0.02,1.12,17.77777777777778,1.0,1.0,1.3,0.85,0.33587242174364845,1.0,0,1.0,SPRINT,1.0,False,0.95,1.0,0.85,0.93,GRASS,1.02,0.36,0.6666666666666666,0.5555555555555556,39.96625671398226,0.2900574655707613,0.8,1.02,0.3333333333333333,1.1,9,0.005,1.3,1.0,1.12
Angle Park,10,2,Midnight Sun,80.04170157003206,27970.0,31561,Robin Harnas,3d,0.0,2,17,17,57,58.0,7,7.0,2025-10-16,09:50PM,342,0.5,19.57,"[19.57, 19.75]",4.56,,[],1.0,0.8,62.9126213592233,75.0,0.08999999999999986,0,0,0.2982456140350877,0.5,0.7,0.330188679245283,0.0,0.2982456140350877,1.0,0.5,1.0,0.5,0.6,0.16,-0.0050000000000000044,0.036000000000000004,0.013999999999999993,0.0,0.0,36,1.05,0.02,0.97,17.475728155339805,1.0,0.95,1.3,1.0,0.4218935237095934,0.95,0,1.0,SPRINT,0.92,False,1.0,1.15,1.0,1.05,SAND,1.01,0.5964912280701754,0.1875,0.375,0.2867633787365664,0.15129598867939806,1.1,0.8,0.25,1.1,8,0.005,1.3,1.0,1.12
CASINO,6,1,Swift Grant,79.94041303651652,19855.0,72216,Bradley Northfield,2d,0.0,1,10,8,26,27.0,7,13.0,2025-11-27,06:32PM,411,0.0,23.54,"[23.54, 23.65]",8.58,,[],1.0,0.8,62.85471537807987,47.9020979020979,0.054999999999999716,0,0,0.38461538461538464,0.5,0.7,0.23426573426573427,0.0,0.3076923076923077,1.0,0.5,1.0,0.5,0.6,0.0,0.08499999999999999,0.016999999999999987,0.04066666666666666,0.0,0.0,24,1.0,0.02,1.12,17.45964316057774,1.0,1.0,1.2,1.0,0.38697931294681803,1.0,0,1.0,MIDDLE,1.0,False,0.95,1.08,1.0,1.0,SAND,1.0302,0.6923076923076923,0.35714285714285715,0.2857142857142857,0.634659174360537,0.1816328059312971,1.1,1.05,0.2857142857142857,1.1,7,0.0,1.2,1.0,1.12
HOBART,7,8,Bundaberg Gum,79.8994629470121,34990.0,38431,Anthony Bullock,2d,0.0,8,13,19,46,47.0,3,3.0,2025-11-27,09:15PM,461,0.25,25.66,"[26.13, 25.66]",5.05,,[],1.0,0.8,64.67653936087295,91.2871287128713,0.23499999999999943,0,0,0.2826086956521739,1.0,0.7,0.11694152923538231,0.0,0.41304347826086957,1.0,0.5,0.7,0.5,0.6,0.0,0.035,0.016999999999999987,0.02366666666666667,0.0,0.0,24,1.0,0.01,1.08,17.965705378020264,1.0,0.95,1.3,0.85,0.43323717913497445,1.0,0,1.0,MIDDLE,0.92,False,1.0,1.0,0.85,1.0,SAND,1.01,0.6956521739130435,0.3,0.9,1.6244146293520385,0.37716412578316394,1.0,1.05,0.2,1.1,10,0.01,1.3,1.04,1.12
Q LAKESIDE,1,1,Konstantin,79.87341078049216,2770.0,25312,John Dart,1d,0.0,1,1,3,6,7.0,5,12.0,2025-11-29,05:27PM,457,0.19999999999999996,25.03,"[25.6, 25.68, 25.36]",,True,[],1.0,0.8,65.72912504994008,,0.13597385369580794,0,0,0.16666666666666666,1.0,0.7,0.33962264150943394,0.0,0.5,1.0,0.5,1.0,0.5,0.6,0.0,0.105,0.016999999999999987,0.04066666666666666,0.02,0.0,12,0.8,0.02,1.12,18.25809029165002,1.1,0.85,1.2,1.0,0.068485797407027,0.88,0,1.0,MIDDLE,0.92,False,0.95,1.15,1.0,0.8,SAND,1.01,0.6666666666666666,0.9166666666666666,0.8333333333333334,2.6438954301628845,0.29664793948382634,1.0,0.92,0.16666666666666666,1.1,6,0.02,1.2,1.0,1.12
WARRNAMBOOL,7,8,Snowball One,79.83248073247067,20140.0,17871,Billy McRae,2b,0.0,8,11,7,37,38.0,9,9.0,2025-11-27,07:17PM,450,0.0,28.13,[28.13],6.52,,[],1.0,0.8,57.58976182012087,69.01840490797547,0.0,0,0,0.2972972972972973,0.5,0.7,0.2972972972972973,0.0,0.1891891891891892,1.0,0.5,0.7,0.5,0.6,0.0,0.035,0.016999999999999987,0.02366666666666667,0.0,0.0,24,1.0,0.01,1.08,15.997156061144686,0.9,1.0,1.2,1.0,0.5467393649716906,1.0,0,1.0,MIDDLE,1.0,True,1.05,1.15,1.0,1.0,SAND,1.0302,0.4864864864864865,0.7777777777777778,0.1111111111111111,4.870009905875096,1.7274700511956143,0.8,0.95,0.3333333333333333,1.1,9,0.01,1.2,1.0,1.06
NOWRA,2,4,Where's Fernando,79.81296138658429,36880.0,25715,Jeffory Alaban,2d,0.0,4,16,12,38,39.0,10,17.0,2025-11-27,07:52PM,365,0.0,20.27,[20.27],8.23,,[],1.0,0.8,64.82486433152442,44.349939246658565,0.0,0,0,0.42105263157894735,0.5,0.7,0.3208955223880597,0.0,0.3157894736842105,0.7,0.5,0.85,0.5,0.6,0.0,0.03,0.01999999999999999,0.005333333333333338,0.0,0.0,24,1.0,0.0,1.05,18.006906758756784,1.1,1.0,1.05,1.0,0.7224258449099816,1.0,0,1.0,SPRINT,1.0,True,1.02,1.15,1.0,1.0,GRASS,1.02,0.7368421052631579,0.8333333333333334,0.6666666666666666,0.7072985966914577,0.29181900783419396,1.1,1.0,0.3333333333333333,1.1,6,0.01,1.05,1.0,1.12
HEALESVILLE,8,4,Neshia,79.74582020606317,7255.0,35171,Jarrod Rocke,2b,0.0,4,5,4,17,18.0,7,7.0,2025-11-28,12:21PM,350,0.0,16.93,"[22.63, 16.93]",3.88,,[],1.0,0.8,74.4240992321323,90.20618556701031,2.8499999999999996,0,0,0.29411764705882354,0.5,0.7,0.1875,0.0,0.23529411764705882,1.0,0.5,0.85,0.5,0.6,0.0,0.03,0.01999999999999999,0.005333333333333338,0.0,0.0,24,1.0,0.0,1.05,20.67336089781453,1.1,1.0,1.3,1.0,0.4067559453625716,0.95,0,1.0,SPRINT,1.0,True,1.02,1.03,1.0,1.0,SAND,1.0302,0.5294117647058824,0.7,0.8,16.201739877533626,0.9691739855597202,0.8,1.02,0.3,1.1,10,0.0,1.3,1.0,1.12
ROCKHAMPTON,5,8,Quinlan,79.39775238314671,18165.0,35421,Juanita Thompson,3d,0.0,8,6,12,44,45.0,7,7.0,2025-11-26,08:17PM,510,0.25,30.21,"[30.21, 30.32, 30.27]",,True,[],1.0,0.8,60.77457795431976,,0.04496912521077322,0,0,0.13636363636363635,0.5,0.7,0.15165876777251186,0.0,0.2727272727272727,1.0,0.5,0.7,0.5,0.6,0.0,0.035,0.016999999999999987,0.02366666666666667,0.0,0.0,36,1.05,0.01,1.08,16.881827209533267,1.0,0.95,1.3,1.0,0.577032694760103,1.0,0,1.0,MIDDLE,0.92,False,1.0,1.03,1.0,1.05,SAND,1.01,0.4090909090909091,0.7857142857142857,0.14285714285714285,0.33873227121400834,0.21164885564358288,1.1,1.0,0.14285714285714285,1.1,7,0.0,1.3,1.08,1.12
GOULBURN,11,1,Warren's Ledger,79.29413496478813,6625.0,21151,Geoffrey Curtale,2d,0.0,1,3,2,6,7.0,7,7.0,2025-11-28,03:44PM,440,0.0,24.89,[24.89],5.7,,[],1.0,0.8,63.64001607071112,77.19298245614034,0.0,0,0,0.5,0.5,0.7,0.5,0.0,0.3333333333333333,1.0,0.5,1.0,0.5,0.6,0.0,0.16499999999999998,0.016999999999999987,0.04066666666666666,0.08,0.0,24,1.0,0.02,1.12,17.6777822418642,1.0,0.85,1.3,1.0,0.1982334940926999,0.88,0,1.0,MIDDLE,0.92,False,0.95,1.15,1.0,1.0,GRASS,1.0,0.8333333333333334,0.35714285714285715,0.42857142857142855,5.190172852300891,0.9511396672764039,0.8,0.85,0.14285714285714285,1.1,7,0.0,1.3,1.0,1.12
Q STRAIGHT,11,4,Noaki Uno,79.21472857221214,4385.0,12231,Keith Boan,2b,0.0,4,3,4,8,9.0,7,7.0,2025-09-07,09:25PM,300,0.0,16.6,"[16.6, 16.97]",6.5,,[],1.0,0.8,65.06024096385542,46.15384615384615,0.18499999999999872,0,0,0.375,0.5,0.7,0.3181818181818182,0.0,0.5,1.0,0.5,0.85,0.5,0.6,0.0,0.03,0.01999999999999999,0.005333333333333338,0.0,0.0,24,1.0,0.0,1.05,18.072289156626503,1.1,0.85,1.3,1.0,0.3272935159150486,1.0,0,1.0,SPRINT,0.92,False,1.0,1.15,1.0,1.0,SAND,1.01,0.875,0.1,0.75,16.347077352868794,1.3687804791127025,0.8,0.92,0.4,1.1,10,0.0,1.3,1.0,1.12
HOBART,9,1,Rojo Molly,79.00987476161669,40485.0,33512,Robin Grubb,3b,0.0,1,11,16,43,44.0,7,14.0,2025-11-27,10:00PM,340,0.25,18.92,"[18.92, 19.06, 19.75]",5.21,True,[],1.0,0.8,64.69344608879493,65.25911708253359,0.36279777042068767,0,0,0.2558139534883721,0.5,0.7,0.2558139534883721,0.0,0.37209302325581395,1.0,0.5,1.0,0.5,0.6,0.0,0.08499999999999999,0.016999999999999987,0.04066666666666666,0.0,0.0,36,1.05,0.02,1.12,17.970401691331922,1.0,0.95,1.2,1.0,0.4660159915811883,1.0,0,1.0,SPRINT,0.92,False,0.95,1.15,1.0,1.05,SAND,1.01,0.627906976744186,0.1111111111111111,1.0,0.5398230232944858,0.2785577937241101,1.1,1.05,0.2222222222222222,1.1,9,0.005,1.2,1.0,1.06
MT GAMBIER,9,2,Bomb Rocky,78.93070828253325,3835.0,78751,Aaron Blake,2b,0.0,2,4,8,30,31.0,7,7.0,2025-11-27,02:32PM,512,0.6666666666666667,30.39,[30.39],4.41,,[],1.0,0.8,60.65153010858835,116.09977324263038,0.0,0,0,0.13333333333333333,0.5,0.7,0.08490566037735849,0.0,0.26666666666666666,1.0,0.5,1.0,0.5,0.6,0.0,-0.0050000000000000044,0.036000000000000004,0.013999999999999993,0.0,0.0,24,1.0,0.02,0.97,16.847647252385652,1.0,1.0,1.3,1.0,0.2896365208834431,1.0,0,1.0,MIDDLE,1.0,False,1.0,0.95,1.0,1.0,SAND,1.0302,0.4,0.5,0.4,0.0,0.28500000000000064,1.1,1.0,0.0,1.1,5,0.02,1.3,1.0,1.12
GRAFTON,6,4,Majestic Tyson,78.75780858613498,18390.0,63621,Albert Zarb,2d,0.0,4,9,14,40,41.0,4,4.0,2025-11-23,07:45PM,450,0.0,25.46,"[25.46, 25.51]",9.08,,[],1.0,0.8,63.6292223095051,49.559471365638764,0.025000000000000355,0,0,0.225,1.0,0.7,0.225,0.0,0.35,1.0,0.5,0.85,0.5,0.6,0.0,0.03,0.01999999999999999,0.005333333333333338,0.0,0.0,24,1.0,0.0,1.05,17.674783974862528,1.0,1.0,1.3,0.85,0.5707164987959211,1.0,0,1.0,MIDDLE,1.0,False,1.0,1.08,0.85,1.0,SAND,1.0302,0.575,0.3,0.15,1.1259171820335196,0.6335839103296205,1.1,1.0,0.4,1.1,10,0.0,1.3,1.0,1.12
Capalaba,9,1,Chevy Storm,78.69467942561913,7595.0,27154,Barry Kitchener,2d,0.0,1,4,4,17,11.0,4,13.0,2025-11-23,02:23PM,366,0.0,19.89,[19.89],1.82,,[],1.0,0.8,66.2443438914027,201.09890109890108,0.0,0,0,0.23529411764705882,1.0,0.7,0.09032258064516129,0.0,0.23529411764705882,1.0,0.5,1.0,0.5,0.6,0.0,0.08499999999999999,0.016999999999999987,0.04066666666666666,0.0,0.0,24,1.0,0.02,1.12,18.401206636500753,1.1,1.0,1.2,0.85,0.2469750332892471,0.95,0,1.0,SPRINT,1.0,True,1.1,0.95,0.85,1.0,MIXED,1.02,0.47058823529411764,0.625,0.5,5.440033629057129,0.32636526425813994,0.8,1.0,0.25,1.1,8,0.005,1.2,1.0,1.12
Meadows,2,1,Crackerjack Ralf,78.62093918237646,7480.0,x1112,Jordan Cooper,2d,0.0,1,4,2,6,5.0,7,12.0,2025-11-27,07:08PM,525,0.0,29.11,"[29.11, 29.57]",,True,[],1.0,0.8,64.92614221916867,,0.23000000000000043,0,0,0.6666666666666666,0.5,0.7,0.28125,0.0,0.3333333333333333,1.0,0.5,1.0,0.5,0.6,0.0,0.145,0.016999999999999987,0.04066666666666666,0.06,0.0,24,1.0,0.02,1.12,18.03503950532463,1.1,0.85,1.2,1.0,0.09757168481922927,0.88,0,1.0,MIDDLE,0.92,False,0.95,1.15,1.0,1.0,SAND,1.01,1.0,0.85,0.7,12.636537694618266,1.247220910664986,0.8,0.85,0.2,1.1,10,0.005,1.2,1.0,1.06
BALLARAT,13,4,Max Pearl,78.40826755420167,19715.0,36311,Mark McClelland,3b,0.0,4,8,15,33,19.0,6,6.0,2025-11-26,10:26PM,390,0.0,22.42,[22.42],8.54,,[],1.0,0.8,62.62265834076717,45.66744730679157,0.0,0,0,0.24242424242424243,0.5,0.7,0.2,0.0,0.45454545454545453,1.0,0.5,0.85,0.5,0.6,0.0,0.06,0.01999999999999999,0.005333333333333338,0.0,0.03,36,1.05,0.0,1.05,17.395182872435324,1.0,1.0,1.3,1.0,0.44662497757335684,1.0,0,1.0,SPRINT,1.0,False,1.0,1.08,1.0,1.05,SAND,1.0302,0.696969696969697,0.2222222222222222,0.2222222222222222,1.0933807367327224,0.18639861706687808,1.1,1.05,0.4444444444444444,1.0,9,0.0,1.3,1.0,1.12
Angle Park,8,2,Cool Blue You,78.25767432448102,6695.0,57141,Brenda Oakey,2b,0.0,2,3,10,22,23.0,7,7.0,2025-11-27,09:00PM,530,0.0,30.96,"[30.96, 31.32, 30.98]",5.28,,[],1.0,0.8,61.62790697674418,100.37878787878788,0.1651934892448514,0,0,0.13636363636363635,0.5,0.7,0.1897810218978102,0.0,0.45454545454545453,1.0,0.5,1.0,0.5,0.6,0.0,-0.0050000000000000044,0.036000000000000004,0.013999999999999993,0.0,0.0,24,1.0,0.02,0.97,17.118863049095605,1.0,1.0,1.3,1.0,0.20087804126748202,1.0,0,1.0,MIDDLE,1.0,False,1.0,1.03,1.0,1.0,SAND,1.0302,0.5909090909090909,0.25,0.25,23.63888000575375,0.13112153577066277,0.8,0.8,0.375,1.1,8,0.005,1.3,1.0,1.12
MT GAMBIER,6,8,Is He Lucky,78.0708920831958,38785.0,54816,Paul Hammerstein,2d,0.0,8,26,17,76,77.0,2,7.0,2025-11-27,01:37PM,400,0.0,,,10.22,,[],1.0,0.8,,39.138943248532286,0.0,0,0,0.34210526315789475,1.0,0.7,0.2543859649122807,0.0,0.2236842105263158,1.0,0.5,0.7,0.5,0.6,0.54,0.035,0.016999999999999987,0.02366666666666667,0.0,0.0,24,1.0,0.01,1.08,,0.95,0.9,1.3,0.85,0.9210909936674737,0.95,0,1.0,MIDDLE,0.92,False,1.0,1.15,0.85,1.0,SAND,1.01,0.5657894736842105,0.375,0.875,8.794746126919174,0.1747855829294858,0.8,1.0,0.25,1.1,8,0.01,1.3,1.0,1.12
Q LAKESIDE,11,1,Let's Just Dance,77.89078862621103,8610.0,17514,Warren Nicholls,2b,0.0,1,5,3,16,17.0,7,14.0,2025-11-28,05:20PM,390,0.16666666666666669,21.83,[21.83],6.05,,[],1.0,0.8,64.31516262024736,64.46280991735537,0.0,0,0,0.3125,0.5,0.7,0.3333333333333333,0.0,0.1875,1.0,0.5,1.0,0.5,0.6,0.0,0.105,0.016999999999999987,0.04066666666666666,0.02,0.0,24,1.0,0.02,1.12,17.865322950068713,1.0,1.0,1.2,1.0,0.36318519415677136,0.95,0,1.0,SPRINT,1.0,False,0.95,1.15,1.0,1.0,SAND,1.0302,0.5,0.3,0.3,47.588497987209614,1.239776413534133,0.8,0.92,0.5,1.0,10,0.005,1.2,1.0,1.12
SANDOWN,6,2,Belair Ethyl,77.83974322999609,39725.0,31113,Brendan Pursell,2b,0.0,2,6,11,20,21.0,8,17.0,2025-11-29,08:15PM,715,0.0,,,,,[],1.0,0.8,,,0.0,0,0,0.3,0.5,0.7,0.27450980392156865,0.0,0.55,0.7,0.5,1.0,0.5,0.6,0.0,-0.0050000000000000044,0.036000000000000004,0.013999999999999993,0.0,0.0,24,1.0,0.02,0.97,,0.95,1.0,1.05,1.0,0.17239921585767465,0.95,0,1.0,LONG,1.0,False,1.0,1.15,1.0,1.0,SAND,1.0302,0.85,0.9444444444444444,1.0,1.1539583748008098,0.5505046386206529,1.1,0.85,0.2222222222222222,1.1,9,0.005,1.05,1.0,1.02
Capalaba,4,4,Looking Fancy,77.64882948970596,21455.0,43331,Kevin MacIntosh,3d,0.0,4,8,16,43,38.0,7,7.0,2025-11-23,12:59PM,366,0.2857142857142857,19.58,"[19.98, 19.58, 19.59]",1.8,,[],1.0,0.8,67.29315628192033,203.33333333333331,0.18624953392932056,0,0,0.18604651162790697,0.5,0.7,0.18604651162790697,0.0,0.37209302325581395,1.0,0.5,0.85,0.5,0.6,0.0,0.03,0.01999999999999999,0.005333333333333338,0.0,0.0,36,1.05,0.0,1.05,18.692543411644536,1.1,0.95,1.3,1.0,0.4151006591201025,1.0,0,1.0,SPRINT,0.92,False,1.0,1.03,1.0,1.05,MIXED,1.0,0.5581395348837209,0.6,0.8,70.61731642916655,1.0416333327999838,0.8,1.0,0.4,1.1,5,0.01,1.3,1.0,1.12
DARWIN,8,1,Kirwan,77.64774860679641,25235.0,52661,Ronald Phillips,3b,0.0,1,11,13,48,7.0,7,7.0,2025-09-07,08:45PM,312,-0.4,18.18,"[18.18, 18.37, 18.55]",7.15,,[],1.0,0.8,61.78217821782178,43.63636363636363,0.15107025591499587,0,0,0.22916666666666666,0.5,0.7,0.2222222222222222,0.0,0.2708333333333333,1.0,0.5,1.0,0.5,0.6,0.0,0.08499999999999999,0.016999999999999987,0.04066666666666666,0.0,0.0,36,1.05,0.02,1.12,17.16171617161716,1.0,0.95,1.3,1.0,0.5212293491844096,1.0,0,1.0,SPRINT,0.92,False,0.95,1.08,1.0,1.05,SAND,1.01,0.5,0.5714285714285714,0.2857142857142857,0.6202938590284668,0.18352111595127077,1.1,1.0,0.2857142857142857,1.1,7,0.0,1.3,1.0,1.12
Angle Park,4,1,Fantastic Spike,77.58275270978558,124280.0,11164,Liz Chegia,4d,0.0,1,32,28,75,76.0,6,20.0,2025-10-16,07:40PM,530,0.0,,,,,[],1.0,0.8,,,0.0,0,0,0.4266666666666667,0.5,0.7,0.32142857142857145,0.0,0.37333333333333335,0.7,0.5,1.0,0.5,0.6,0.52,0.16499999999999998,0.016999999999999987,0.04066666666666666,0.08,0.0,48,0.93,0.02,1.12,,0.95,0.9,1.05,1.0,0.8893183384133658,0.95,0,1.0,MIDDLE,0.92,False,0.95,1.15,1.0,0.93,SAND,1.01,0.8,0.875,0.875,42.310849251013906,0.9545941546018389,0.8,0.8,0.25,1.1,4,0.02,1.05,1.0,1.02
SALE,4,1,In Action,77.45319513022683,6780.0,11221,Brian Alford,1d,0.0,1,3,2,5,6.0,7,7.0,2025-11-23,06:35PM,435,0.0,24.54,"[24.54, 24.57]",5.06,,[],1.0,0.8,63.81418092909536,85.96837944664033,0.015000000000000568,0,0,0.6,0.5,0.7,0.31666666666666665,0.0,0.4,1.0,0.5,1.0,0.5,0.6,0.0,0.08499999999999999,0.016999999999999987,0.04066666666666666,0.0,0.0,12,0.8,0.02,1.12,17.726161369193154,1.0,0.7,1.3,1.0,0.22390835239389614,0.75,0,1.0,MIDDLE,0.85,True,1.1,1.15,1.0,0.8,SAND,0.9898,1.0,1.0,0.6666666666666666,9.230087172909055,0.1250066664888992,0.8,0.95,0.5,1.0,6,0.02,1.3,1.0,1.12
Cannington,6,4,Sir Tommy,77.21138781876908,32573.0,31118,Christopher Halse,2d,0.0,4,7,5,32,33.0,7,14.0,2025-11-29,08:46PM,601,0.0,34.52,"[34.52, 34.77, 34.79]",,True,[],1.0,0.8,62.67670915411356,,0.12283683848458748,0,0,0.21875,0.5,0.7,0.18857142857142858,0.0,0.15625,1.0,0.5,0.85,0.5,0.6,0.0,0.08,0.01999999999999999,0.005333333333333338,0.0,0.05,24,1.0,0.0,1.05,17.410196987253766,1.0,1.0,1.2,1.0,0.3906079949481201,1.0,0,1.0,LONG,1.0,False,1.0,1.03,1.0,1.0,SAND,1.0302,0.375,0.8,0.4,1.950998118764744,0.34562572655568163,1.0,0.82,0.2,1.1,10,0.0,1.2,1.0,1.12
MT GAMBIER,7,9,Bourne Midnight,77.15513153910327,5120.0,43531,David Peckham,2b,0.0,8,6,6,19,15.0,7,7.0,2025-11-27,01:52PM,400,0.0,21.94,"[23.11, 22.6, 21.94]",5.02,,[],1.0,0.8,65.63354603463992,79.6812749003984,0.47895720059312114,0,0,0.3157894736842105,0.5,0.7,0.2413793103448276,0.0,0.3157894736842105,1.0,0.5,0.7,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,24,1.0,0.01,1.0,18.231540565177756,1.1,1.0,1.3,1.0,0.3346613960816863,0.95,0,1.0,MIDDLE,1.0,True,1.02,1.08,1.0,1.0,SAND,1.0302,0.631578947368421,0.625,0.75,18.719606898133314,0.4832252752771391,0.8,1.0,0.25,1.1,8,0.0,1.3,1.0,1.12
BENDIGO,5,8,King Litterbug,77.14058588912192,13630.0,85641,Jason Stemmer,2d,0.0,8,6,11,40,41.0,8,8.0,2025-10-16,04:44PM,500,0.0,28.98,[28.98],6.49,,[],1.0,0.8,62.11180124223603,77.04160246533128,0.0,0,0,0.15,0.5,0.7,0.16666666666666666,0.0,0.275,1.0,0.5,0.7,0.5,0.6,0.0,0.035,0.016999999999999987,0.02366666666666667,0.0,0.0,24,1.0,0.01,1.08,17.25327812284334,1.0,1.0,1.2,1.0,0.5298504540004957,1.0,0,1.0,MIDDLE,1.0,True,1.05,1.03,1.0,1.0,SAND,1.0302,0.425,0.8571428571428571,0.2857142857142857,6.550127697902354,1.6624379687675572,0.8,0.88,0.42857142857142855,1.0,7,0.0,1.2,1.04,1.12
Cannington,3,4,Go Gettem Tilly,76.89456276751284,45000.0,51416,Ben Abercrombie,4b,0.0,4,9,11,38,15.0,7,14.0,2025-11-29,07:53PM,520,0.0,30.04,"[30.11, 30.04]",5.5,,[],1.0,0.8,62.316910785619186,94.54545454545455,0.03500000000000014,0,0,0.23684210526315788,0.5,0.7,0.16176470588235295,0.0,0.2894736842105263,1.0,0.5,0.85,0.5,0.6,0.0,0.08,0.01999999999999999,0.005333333333333338,0.0,0.05,48,0.93,0.0,1.05,17.310252996005328,1.0,1.0,1.2,1.0,0.4591118532269121,1.0,0,1.0,MIDDLE,1.0,False,1.0,1.03,1.0,0.93,SAND,1.0302,0.5263157894736842,0.6,0.35,0.7102579979214901,1.1746323301829857,1.1,0.82,0.5,1.0,10,0.0,1.2,1.0,1.06
WENTWORTH PARK,9,8,Total Faith,76.80421548097809,73435.0,14611,Alan Clare,4d,0.0,8,21,12,59,12.0,14,14.0,2025-11-29,09:58PM,520,0.0,29.72,"[29.97, 30.04, 29.72]",5.46,,[],1.0,0.8,62.98788694481831,95.23809523809524,0.13735598518691017,0,0,0.3559322033898305,0.0,0.7,0.3559322033898305,0.0,0.2033898305084746,1.0,0.5,0.7,0.5,0.6,0.0,0.035,0.016999999999999987,0.02366666666666667,0.0,0.0,48,0.93,0.01,1.08,17.49663526244953,1.0,0.95,1.2,0.97,0.634737201589777,0.95,0,1.0,MIDDLE,0.92,False,1.0,1.15,0.97,0.93,MIXED,1.0,0.559322033898305,0.6,0.4,2.99702732839842,0.27325202042559016,1.0,0.92,0.4,1.1,5,-0.01,1.2,1.08,1.06
